source_url,condition_id,group_name,resolved_group_name,mapping_action,raw_text
https://www.card-gorilla.com/card/detail/39,20,자동차/하이패스,기타혜택,UNMAPPED_FALLBACK_기타혜택,"정비소(스피드메이트), 주차장 이용금액 10% 결제일 할인 (전월실적 30만원 이상)"
https://www.card-gorilla.com/card/detail/39,20,편의점,편의점,EXACT,"GS25, CU 5% 결제일 할인 (전월실적 30만원 이상)"
https://www.card-gorilla.com/card/detail/39,20,카페,카페,EXACT,"스타벅스, 이디야 5% 결제일 할인 (전월실적 30만원 이상)"
https://www.card-gorilla.com/card/detail/39,20,택시,택시,EXACT,택시 5% 결제일 할인 (전월실적 30만원 이상)
https://www.card-gorilla.com/card/detail/39,20,영화,영화,EXACT,롯데시네마 일반관 5천원 현장 할인 (전월실적 30만원 이상)
https://www.card-gorilla.com/card/detail/41,21,간편결제,간편결제,EXACT,"국내 온라인 이용 건, 온라인 배달/온라인 슈퍼 10% 할인 (전월실적 30만원 이상)"
https://www.card-gorilla.com/card/detail/41,21,생활,생활,EXACT,"4대 편의점, 생활/잡화, 커피, 월납 20% 할인 (전월실적 30만원 이상)"
https://www.card-gorilla.com/card/detail/41,21,프리미엄 서비스,기타혜택,UNMAPPED_FALLBACK_기타혜택,"제주항공, 에어부산 10% 할인 (전월실적 30만원 이상)"
https://www.card-gorilla.com/card/detail/42,22,렌터카,기타혜택,UNMAPPED_FALLBACK_기타혜택,SOCAR 결제 시 30% 결제일 할인
https://www.card-gorilla.com/card/detail/42,22,기차,기타혜택,UNMAPPED_FALLBACK_기타혜택,"KTX, SRT 포함 철도 이용 시 10% 결제일 할인"
https://www.card-gorilla.com/card/detail/42,22,카페,카페,EXACT,커피전문점 20% 결제일 할인
https://www.card-gorilla.com/card/detail/42,22,편의점,편의점,EXACT,"GS25, CU, 세븐일레븐 편의점 5% 결제일 할인"
https://www.card-gorilla.com/card/detail/42,22,대형마트,대형마트,EXACT,"홈플러스, 이마트, 롯데마트 3대 할인점 3% 결제일 할인"
https://www.card-gorilla.com/card/detail/43,23,쇼핑,쇼핑,EXACT,생활쇼핑 최대 15% 결제일 할인
https://www.card-gorilla.com/card/detail/43,23,카페/디저트,카페,SYNONYM_APPLIED,커피전문점/제과점 업종 10% 결제일 할인
https://www.card-gorilla.com/card/detail/43,23,기타,기타,EXACT,주말 복합쇼핑몰 10% 결제일 할인
https://www.card-gorilla.com/card/detail/43,23,대형마트,대형마트,EXACT,주말 3대 할인점 10% 결제일 할인
https://www.card-gorilla.com/card/detail/43,23,영화,영화,EXACT,"주말 롯데시네마 현장 예매 시 5,000원 결제일 할인"
https://www.card-gorilla.com/card/detail/45,24,생활,생활,EXACT,편의점·배달앱 7% 멤버십리워즈 적립
https://www.card-gorilla.com/card/detail/45,24,디지털구독,디지털구독,EXACT,스트리밍서비스 20% 결제일 할인
https://www.card-gorilla.com/card/detail/45,24,카페,카페,EXACT,스타벅스·이디야 20% 결제일 할인
https://www.card-gorilla.com/card/detail/45,24,통신,통신,EXACT,교통·통신 5% 멤버십리워즈 적립
https://www.card-gorilla.com/card/detail/45,24,쇼핑,쇼핑,EXACT,쇼핑 1.5% 멤버십리워즈 적립
https://www.card-gorilla.com/card/detail/45,24,해외이용,기타혜택,UNMAPPED_FALLBACK_기타혜택,해외 5% 멤버십리워즈 적립
https://www.card-gorilla.com/card/detail/46,25,주유,주유소,SYNONYM_APPLIED,국내외 모든 가맹점에서 0.2%·0.4% 주유포인트 적립
https://www.card-gorilla.com/card/detail/46,25,주유,주유소,SYNONYM_APPLIED,전국 주유소 리터당 60원 결제일할인(청구할인) (LPG 30원)
https://www.card-gorilla.com/card/detail/46,25,영화,영화,EXACT,CGV 동반 1인 50% 할인
https://www.card-gorilla.com/card/detail/46,25,카페/디저트,카페,SYNONYM_APPLIED,"스타벅스 1,000원 할인"
https://www.card-gorilla.com/card/detail/46,25,자동차/하이패스,기타혜택,UNMAPPED_FALLBACK_기타혜택,프라이버시콜(안심 주자번호서비스) 무료 제공
https://www.card-gorilla.com/card/detail/49,26,대한항공,대한항공,EXACT,"국내외 가맹점 이용금액 1,000원당 1마일리지 기본적립"
https://www.card-gorilla.com/card/detail/49,26,백화점,백화점,EXACT,"(특별적립) 국내형: 백화점 이용금액 1,000원당 (스카이패스) 1 마일리지 추가 적립"
https://www.card-gorilla.com/card/detail/49,26,주유소,주유소,EXACT,"(특별적립) 국내형: 주유 이용금액 1,000원당 (스카이패스) 1 마일리지 추가 적립"
https://www.card-gorilla.com/card/detail/49,26,카페,카페,EXACT,"(특별적립) 국내형: 커피 이용금액 1,000원당 (스카이패스) 1 마일리지 추가 적립"
https://www.card-gorilla.com/card/detail/49,26,편의점,편의점,EXACT,"(특별적립) 국내형: 편의점 이용금액 1,000원당 (스카이패스) 1 마일리지 추가 적립"
https://www.card-gorilla.com/card/detail/49,26,택시,택시,EXACT,"(특별적립) 국내형: 택시 이용금액 1,000원당 (스카이패스) 1 마일리지 추가 적립"
https://www.card-gorilla.com/card/detail/49,26,해외,기타혜택,UNMAPPED_FALLBACK_기타혜택,"(특별적립) 해외형: 해외 가맹점 및 해외 직접구매 이용건 1,000원당 (스카이패스) 1 마일리지 추가 적립"
https://www.card-gorilla.com/card/detail/49,26,공항라운지,공항라운지,EXACT,인천공항 라운지 본인 무료 이용
https://www.card-gorilla.com/card/detail/49,26,공항,기타혜택,UNMAPPED_FALLBACK_기타혜택,인천공항 발렛파킹 무료 이용
https://www.card-gorilla.com/card/detail/49,26,공항,기타혜택,UNMAPPED_FALLBACK_기타혜택,공항 커피 서비스
https://www.card-gorilla.com/card/detail/49,26,프리미엄 서비스,기타혜택,UNMAPPED_FALLBACK_기타혜택,아멕스 PLATINUM 등급 서비스
https://www.card-gorilla.com/card/detail/49,26,선택형,기타혜택,UNMAPPED_FALLBACK_기타혜택,여행의 설레임을 담은 디자인으로 리뉴얼 된 삼성카드 & MILEAGE PLATINUM
https://www.card-gorilla.com/card/detail/50,27,아시아나항공,아시아나항공,EXACT,"1,000원당 아시아나 1마일리지 적립"
https://www.card-gorilla.com/card/detail/50,27,주유소,주유소,EXACT,S-OIL 리터당 40 보너스포인트 적립
https://www.card-gorilla.com/card/detail/50,27,패밀리레스토랑,기타혜택,UNMAPPED_FALLBACK_기타혜택,아웃백스테이크하우스 10% 할인
https://www.card-gorilla.com/card/detail/50,27,카페,카페,EXACT,"스타벅스 1,000원 결제일할인"
https://www.card-gorilla.com/card/detail/50,27,영화,영화,EXACT,"메가박스, CGV, 인터파크 영화 3,000원 할인"
https://www.card-gorilla.com/card/detail/50,27,테마파크,테마파크,EXACT,놀이공원 할인 서비스
https://www.card-gorilla.com/card/detail/50,27,정비,기타혜택,UNMAPPED_FALLBACK_기타혜택,닥터카서비스
https://www.card-gorilla.com/card/detail/50,27,무이자할부,기타혜택,UNMAPPED_FALLBACK_기타혜택,백화점·할인점 2~3개월 무이자할부
https://www.card-gorilla.com/card/detail/50,27,무이자할부,기타혜택,UNMAPPED_FALLBACK_기타혜택,의료점 2~3개월 무이자할부
https://www.card-gorilla.com/card/detail/50,27,경기관람,기타혜택,UNMAPPED_FALLBACK_기타혜택,프로스포츠 프로모션 서비스
https://www.card-gorilla.com/card/detail/51,28,선택형,기타혜택,UNMAPPED_FALLBACK_기타혜택,라이프스타일 패키지 선택
https://www.card-gorilla.com/card/detail/51,28,대중교통,대중교통,EXACT,대중교통·택시 10% 결제일할인
https://www.card-gorilla.com/card/detail/51,28,통신,통신,EXACT,이동통신요금 10% 결제일할인
https://www.card-gorilla.com/card/detail/51,28,영화,영화,EXACT,"CGV 및 롯데시네마 5,000원 결제일할인"
https://www.card-gorilla.com/card/detail/51,28,해외,기타혜택,UNMAPPED_FALLBACK_기타혜택,해외 1.3% 적립
https://www.card-gorilla.com/card/detail/52,29,모든가맹점,모든가맹점,EXACT,모든 가맹점 1% 빅포인트 적립
https://www.card-gorilla.com/card/detail/52,29,주유,주유소,SYNONYM_APPLIED,"모든 주유소 및 LPG 충전소 2,000원 결제일 할인"
https://www.card-gorilla.com/card/detail/52,29,영화,영화,EXACT,"모든 영화관 5,000원 결제일 할인"
https://www.card-gorilla.com/card/detail/53,30,아시아나항공,아시아나항공,EXACT,"이용금액 1,000원당 아시아나 1~5마일리지 적립"
https://www.card-gorilla.com/card/detail/53,30,주유소,주유소,EXACT,"S-OIL 주유소에서 휘발유, 경유, 등유 주유시 리터당 40보너스포인트 적립"
https://www.card-gorilla.com/card/detail/53,30,카페,카페,EXACT,"스타벅스 1,000원 결제일 할인"
https://www.card-gorilla.com/card/detail/53,30,영화,영화,EXACT,"메가박스, CGV, 무비존 영화 할인"
https://www.card-gorilla.com/card/detail/53,30,테마파크,테마파크,EXACT,"놀이공원 자유이용권 50%, 워터파크 입장권 30% 현장할인"
https://www.card-gorilla.com/card/detail/53,30,정비,기타혜택,UNMAPPED_FALLBACK_기타혜택,"엔진오일 교환 시 15,000원 현장할인"
https://www.card-gorilla.com/card/detail/54,31,대한항공,대한항공,EXACT,[기본 적립] 모든 가맹점 스카이패스 1 마일리지 적립
https://www.card-gorilla.com/card/detail/54,31,선택형,기타혜택,UNMAPPED_FALLBACK_기타혜택,[특별 적립] 옵션 적립처에 따라 스카이패스 2 마일리지 적립
https://www.card-gorilla.com/card/detail/54,31,패밀리레스토랑,기타혜택,UNMAPPED_FALLBACK_기타혜택,"아웃백스테이크하우스 30,000원 결제일 할인 [전월 실적 50만원 이상]"
https://www.card-gorilla.com/card/detail/54,31,프리미엄 서비스,기타혜택,UNMAPPED_FALLBACK_기타혜택,아멕스 PLATINUM 등급 서비스 [전월 실적 30만원 이상]
https://www.card-gorilla.com/card/detail/55,32,편의점,편의점,EXACT,"CU 1,500원당 200원 결제일할인"
https://www.card-gorilla.com/card/detail/55,32,배달앱,배달앱,EXACT,"배달의민족 2,000원 결제일할인"
https://www.card-gorilla.com/card/detail/55,32,교통,기타혜택,UNMAPPED_FALLBACK_기타혜택,"대중교통 1,000원당 100원 결제일할인"
https://www.card-gorilla.com/card/detail/55,32,푸드,기타혜택,UNMAPPED_FALLBACK_기타혜택,"음식점·주점 1,000원 결제일할인"
https://www.card-gorilla.com/card/detail/56,33,카페,카페,EXACT,커피전문점 10% 결제일할인
https://www.card-gorilla.com/card/detail/56,33,영화,영화,EXACT,"모든 영화관 5,000원 결제일할인"
https://www.card-gorilla.com/card/detail/56,33,패밀리레스토랑,기타혜택,UNMAPPED_FALLBACK_기타혜택,"VIPS·계절밥상 20,000원 결제일할인"
https://www.card-gorilla.com/card/detail/56,33,모든가맹점,모든가맹점,EXACT,모든 가맹점 기본 0.5% 청구할인
https://www.card-gorilla.com/card/detail/56,33,생활,생활,EXACT,교육·할인점·이동통신·병원·약국 1.5% 결제일할인
https://www.card-gorilla.com/card/detail/56,33,테마파크,테마파크,EXACT,놀이공원 할인 서비스
https://www.card-gorilla.com/card/detail/56,33,정비,기타혜택,UNMAPPED_FALLBACK_기타혜택,닥터카 서비스
https://www.card-gorilla.com/card/detail/56,33,프리미엄,기타혜택,UNMAPPED_FALLBACK_기타혜택,브랜드사 서비스
https://www.card-gorilla.com/card/detail/57,34,영화,영화,EXACT,"모든 영화관 5,000원 결제일할인"
https://www.card-gorilla.com/card/detail/57,34,카페,카페,EXACT,커피전문점 10% 결제일할인
https://www.card-gorilla.com/card/detail/57,34,푸드,기타혜택,UNMAPPED_FALLBACK_기타혜택,"VIPS·계절밥상 20,000원 결제일할인"
https://www.card-gorilla.com/card/detail/57,34,모든가맹점,모든가맹점,EXACT,모든 가맹점 기본 0.5% 청구할인
https://www.card-gorilla.com/card/detail/57,34,생활,생활,EXACT,음식점·주점·편의점·주유·택시 1.5% 결제일할인
https://www.card-gorilla.com/card/detail/57,34,테마파크,테마파크,EXACT,놀이공원 자유이용권 50%·워터파크 입장권 30% 현장할인
https://www.card-gorilla.com/card/detail/57,34,정비,기타혜택,UNMAPPED_FALLBACK_기타혜택,"엔진오일 교환 시 20,000원 현장할인"
